partido,14189,14744,15091,15092,15093,15094,15095,15096,15097,15098,15099,15100,15101,15102,15103,15104,15105,15106,15107,15108,15110,15111,15114,15115,15116,15117,15118,15119,15120,15122,15123,15124,15125,15126,15127,15128,15129,15130,15131,15132,15143,15144,15145,15146,15147,15148,15149,15150,15151,15152,15153,15154,15155,15156,15157,15158,15159,15160,15161,15162,15163,15164,15165,15166,15167,15168,15169,15170,15171,15172,15173,15174,15175,15176,15177,15178,15179,15180,15181,15182,15183,15184,15185,15186,15187,15188,15189,15190,15191,15192,15193,15194,15195,15199,15200,15201,15202,15203,15206,15207,15208,15209,15210,15211,15212,15213,15214,15215,15216,15217,15218,15219,15220,15221,15222,15223,15224,15225,15226,15227,15228,15229,15230,15231,15232,15233,15234,15235,15236,15237,15238,15239,15240,15241,15242,15243,15244,15245,15246,15247,15248,15249,15250,15251,15252,15253,15254,15255,15256,15257,15258,15259,15260,15261,15262,15263,15264,15265,15266,15267,15268,15269,15270,15271,15272,15273,15277,15278
PRONA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
PRP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSB,1.0,1.0,1.0,0.961538461538462,1.0,1.0,1.0,1.0,1.0,0.05,0.944444444444444,1.0,0.0,0.9642857142857142,0.962962962962963,1.0,1.0,1.0,0.0909090909090909,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0909090909090909,1.0,1.0,0.733333333333333,0.733333333333333,0.9047619047619051,0.736842105263158,1.0,0.0,0.9375,0.8076923076923079,0.272727272727273,0.17391304347826098,0.1,1.0,0.9642857142857142,1.0,0.0,0.0384615384615385,0.0,0.0,0.736842105263158,0.05,0.0,0.0,0.0625,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.23529411764705901,0.0,0.7894736842105259,0.9090909090909091,1.0,0.0,0.8125,0.0,0.0526315789473684,0.5217391304347829,0.0,0.157894736842105,0.0,0.75,0.6111111111111109,1.0,0.037037037037037,0.48,0.6,0.8,1.0,1.0,0.2,1.0,0.833333333333333,1.0,0.0,1.0,0.7857142857142858,0.7692307692307689,0.818181818181818,0.818181818181818,0.3,0.916666666666667,0.0,0.0,0.5,1.0,1.0,0.916666666666667,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.933333333333333,0.0,0.833333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.111111111111111,0.0,0.0,0.0,0.0,0.0909090909090909,1.0,0.7777777777777779,0.0,1.0,1.0,1.0,0.823529411764706,0.625,0.0769230769230769,1.0,1.0,0.0,0.166666666666667,0.111111111111111,0.125,0.130434782608696,0.214285714285714,0.5,0.1,0.0526315789473684,0.85,0.0,0.18181818181818202,0.39130434782608703,0.0,0.0,1.0,0.0
PSC,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.2,1.0,1.0,0.8,0.8,0.33333333333333304,1.0,0.2,0.0,1.0,1.0,0.25,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.33333333333333304,0.666666666666667,0.0,1.0,1.0,1.0,0.0,1.0,0.25,0.0,0.2,0.0,0.25,0.0,0.0,0.4,1.0,0.5,0.33333333333333304,0.666666666666667,1.0,1.0,0.75,0.25,1.0,0.666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.75,0.6,0.5,0.0,0.666666666666667,1.0,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.5,1.0,0.25,1.0,0.0
PSDB,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.51063829787234,0.52,1.0,1.0,1.0,0.0232558139534884,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0277777777777778,0.0,1.0,0.975609756097561,0.34782608695652195,1.0,1.0,0.897435897435897,0.897435897435897,0.111111111111111,0.9393939393939391,1.0,1.0,1.0,0.895833333333333,0.833333333333333,1.0,1.0,0.0714285714285714,0.98,0.0227272727272727,0.0,1.0,0.9722222222222221,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0263157894736842,0.0,0.0,0.0625,0.0285714285714286,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0408163265306122,0.0454545454545455,1.0,1.0,1.0,1.0,0.916666666666667,1.0,0.972972972972973,1.0,0.0,0.9459459459459459,0.9268292682926829,0.833333333333333,0.916666666666667,0.9459459459459459,0.44,0.956521739130435,0.9111111111111109,0.0,0.9772727272727271,1.0,1.0,0.933333333333333,0.961538461538462,1.0,0.0256410256410256,1.0,0.925,0.9743589743589741,0.91304347826087,0.0,1.0,0.0810810810810811,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,1.0,0.975,0.0540540540540541,0.0476190476190476,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111111111111111,0.852941176470588,1.0,1.0,0.53125,0.975,0.8846153846153849,0.0,0.0571428571428571,0.8484848484848492,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.916666666666667,0.647058823529412,0.5714285714285711,0.48,0.921052631578947,0.20588235294117604,0.9761904761904759,0.03125,1.0
PSL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSOL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.42857142857142894,0.33333333333333304,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.833333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.33333333333333304,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.14285714285714302,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
PT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.18181818181818202,0.123287671232877,1.0,1.0,0.957746478873239,0.0441176470588235,1.0,1.0,0.0,1.0,0.0,0.958333333333333,0.946666666666667,1.0,0.0158730158730159,1.0,1.0,1.0,0.0655737704918033,0.8695652173913041,1.0,0.6111111111111109,0.6111111111111109,0.9795918367346941,0.0,0.982456140350877,0.0,1.0,0.986666666666667,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.166666666666667,0.0,0.0,0.983333333333333,0.0163934426229508,0.0,0.0,0.0181818181818182,0.0,0.0,0.967741935483871,0.0147058823529412,0.0,1.0,0.0,0.0,0.0,0.0508474576271186,0.0,0.931034482758621,0.9622641509433959,1.0,0.0,0.984375,0.0232558139534884,0.0178571428571429,0.0,0.0,0.0333333333333333,0.0,0.666666666666667,0.37931034482758597,0.5714285714285711,0.0140845070422535,0.9863013698630141,0.0,0.28571428571428603,0.75,0.5,0.03125,1.0,0.0972222222222222,1.0,0.25,0.805555555555556,0.7179487179487181,0.8354430379746841,0.43902439024390205,0.4,0.0140845070422535,0.8955223880597021,0.191176470588235,0.0,0.30645161290322603,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.936708860759494,0.5,0.870967741935484,0.0,0.4,0.0126582278481013,0.0227272727272727,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.7741935483870971,0.0909090909090909,0.9423076923076921,0.766666666666667,0.0,1.0,1.0,0.0338983050847458,0.0,0.0350877192982456,0.0144927536231884,0.0,0.0192307692307692,0.0,0.0,0.0,0.9733333333333329,0.0,0.0930232558139535,0.18055555555555605,0.0,0.0,1.0,0.0
PTB,1.0,1.0,1.0,1.0,0.975,0.9743589743589741,1.0,0.96551724137931,0.961538461538462,0.0,0.9473684210526321,0.96875,0.0,0.9761904761904759,0.9736842105263158,1.0,1.0,1.0,0.0294117647058824,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.189189189189189,1.0,1.0,1.0,1.0,0.8518518518518521,0.916666666666667,0.08,0.0357142857142857,0.967741935483871,0.9722222222222221,0.15625,0.31034482758620696,0.0,0.962962962962963,0.975,0.9090909090909091,0.0,0.0625,0.0,0.0,0.8518518518518521,0.0344827586206897,0.0869565217391304,0.0294117647058824,0.0454545454545455,0.0,0.0645161290322581,1.0,0.0,0.0384615384615385,0.9375,0.0,0.0,0.1,1.0,0.0,0.966666666666667,0.954545454545455,0.9393939393939391,0.0384615384615385,0.0740740740740741,0.0416666666666667,0.0,0.31034482758620696,0.0454545454545455,0.17391304347826098,0.14285714285714302,1.0,0.0,1.0,0.0769230769230769,0.575757575757576,0.5625,0.833333333333333,1.0,1.0,0.208333333333333,1.0,0.96551724137931,1.0,0.0,0.7727272727272729,0.842105263157895,0.72972972972973,0.944444444444444,0.941176470588235,0.6842105263157889,0.9512195121951221,0.837837837837838,0.0344827586206897,0.9111111111111109,1.0,1.0,0.5517241379310339,0.8125,1.0,0.9375,1.0,0.21052631578947398,0.0625,0.111111111111111,0.4,1.0,0.962962962962963,0.958333333333333,0.08,0.0625,0.0833333333333333,0.71875,0.0,0.787878787878788,0.0625,0.0,0.0384615384615385,0.2,0.0434782608695652,0.0555555555555556,0.0625,0.032258064516129,0.0344827586206897,0.0,1.0,0.0357142857142857,0.0416666666666667,0.0333333333333333,0.0714285714285714,0.04,0.0357142857142857,0.970588235294118,0.9642857142857142,0.419354838709677,0.962962962962963,0.8387096774193549,1.0,0.9285714285714292,0.857142857142857,0.526315789473684,0.961538461538462,0.96551724137931,0.0,0.0,0.5714285714285711,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.14285714285714302,0.5,0.0,0.0357142857142857,0.9523809523809521,0.0
PTC,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PV,1.0,1.0,1.0,1.0,0.857142857142857,0.833333333333333,0.8,0.8,0.833333333333333,0.0,0.833333333333333,1.0,0.0,0.5714285714285711,0.666666666666667,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,0.33333333333333304,0.6,1.0,0.0,0.0,0.8,1.0,1.0,0.666666666666667,1.0,0.166666666666667,1.0,1.0,1.0,0.857142857142857,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.166666666666667,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.33333333333333304,1.0,1.0,0.0,0.0,0.5,1.0,1.0,0.0,0.833333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.4,0.5,0.0,0.0,0.857142857142857,0.833333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.8,0.2,1.0,0.0,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333304,1.0,1.0,1.0,0.833333333333333,0.0,0.0,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6,0.166666666666667,1.0,1.0,0.14285714285714302
Sem partido,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.666666666666667,0.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.33333333333333304,0.5,0.5,0.666666666666667,0.5,0.0,1.0,0.2,0.0,0.6,1.0,1.0,0.5,0.5,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.0,0.6,1.0,0.0,0.0,0.33333333333333304,0.33333333333333304,0.0,0.33333333333333304,0.2,0.0,0.14285714285714302,0.8,0.0,0.5,0.25,0.33333333333333304,0.25,0.0,0.0,0.33333333333333304,1.0,0.0,0.33333333333333304,0.0,0.666666666666667,0.6,1.0,0.2,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
